username,tweet,review
batistela04,Lula vai ser o candidato do PP ( Partido da Papuda ) !!!!!,-1
pimenta,Fã Clube vira-folha. Partido de meia-tigela | PT já deu apoio a terceirização e reforma da Previdência https://youtu.be/VKHCeBUzhK0 via @YouTube,-1
G17mar,Mais cansado que o Sergio Moro tentando colocar o Lula na cadeia antes das eleições de 2018.,0
Jackson14836201,"essa é a trolha da terceirização , espera pra ver a da reforma da previdência !",-1
Jin_InoueYoukai,"Agora os grupelhos vermelhos sim podem pegar em armas pra defender Dilma e o #Luladrão ! Se tem medo dos militares, é corruPTo! #LulaNaCadeia",-1
newsaBRASIL,CNBB critica terceirização e reforma da Previdência em nota pública - EBC http://dlvr.it/NjHdZZ,-1
g1es,Vitória tem protesto contra a reforma da previdência e terceirização https://glo.bo/2nqCH2W,0
PanichiRaphael,Investigação confirma que Dilma usou e-mail secreto para alertar marqueteiros sobre risco de prisão https://glo.bo/2xWqDiL,0
Altavolt,"As instituições não funcionam há quase dois anos, desde o golpe contra Dilma . E a saída decente seria pela democracia.",0
brumadoagora,CNBB critica terceirização e reforma da Previdência em nota pública - Leia mais: http:/www. brumadoagora.com.br/noticias/25156-2017/03/24cnbb-critica-terceirizacao-e-reforma-da-previdencia-em-nota-publica …,-1
elainemrcas,@SenadoraMarta conto com sua força a favor dos trabalhadores de só.Não à reforma da previdência e da terceirização ! Como está é um ultraje!,-1
caionocko,X ( reforma da previdência = necessidade de muito + tempo de contribuição) + Y ( terceirização = instabilidade no emprego) = tamofu no golpe,-1
UrquizaPB,No big brother 107 milhões de votos Contra Reforma da Previdência e Terceirização : 2 milhões de votos Viram pq estamos nessa situação? https://twitter.com/Emanoel1953/status/851066645061795840 …,-1
lfsandoval,"Isso mesmo, Lula , cada um paga o seu! https:/noticias.uol.com.br/politica/ultimas-noticias/2017/09/22lula-defende-autofinanciamento-do-pt-e-mira-filiacao-de-jovens.htm … via @UOLNoticias @UOL",0
Lane_GabSantana,"Reforma da previdência , terceirização , reforma no ensino médio, congelamento na saúde e educação, mas o importante é que não teve pedalada",-1
CNTE_oficial,Trabalhadores da Educação saem às ruas contra terceirização e reforma da Previdência http:/tinyurl.com/kxzo6nkpic.twitter.comOFW1hTSWWs,-1
Douglas12626875,Mais uma derrota de Lula contra o Juiz Federal Sérgio Moro. Não aprende nunca? https://twitter.com/JornalOGlobo/status/911044881841258496 …,0
DiasrenatoDias,País tem protestos contra reforma da Previdencia e terceirização http://fb.me/1VUq8oeTa,0
Haddad_Femando,Pesquisa comprova sucesso de políticas de inclusão de Lula e Dilma http://bit.ly/2w4V1TC #FéNoBrasil,1
gaypurpurinado,"Reforma da previdência , CLT não existe mais, terceirização . O próximo passo vai ser revogar a lei Áurea #NãoÀTerceirização",-1
adrianotomasoni,o Brasil de Dilma tirou muitos direitos... E foi inclusive ela que propôs a terceirização e reforma da previdência .,-1
Soraiasol_ap,Tiram as gravatas e empurram terceirização e reforma da previdência https://twitter.com/folha/status/8 45983688835792897 …,0
portaldiaonline,"Terceirização e Reforma da Previdência , Tome cuidado! - Dia Online: http://youtu.be/kiGH46U2vPk?a via @YouTube",-1
ArnaldoAquino16,"Temos que nos unir,não a reforma da previdência e a terceirização ... O povo unido jamais sera vencido",-1
56rangelRangel,#ForaTemerGloboPSDB -CNBB critica terceirização e reforma da Previdência em nota pública #brasil http:/www.jb.com.br/pais/noticias/2017/03/23/cnbb-critica-terceirizacao-e-reforma-da-previdencia-em-nota-publica … via @JornaldoBrasil,-1
claudioputy,Debate sobre Terceirização e Reforma da Previdência pic.twitter.com/BBHVr2isu2,0
LuizFDSouza2,"Maduro, Lula e Correa juntos contra a democracia.",-1
IraneteFernande,Cidades têm protestos contra reforma da Previdência e terceirização - http:/Globo.comhttp://dlvr.itNmYwnc,0
mareaclarea,"tá tudo parado, migs, a estrada q vai pra Colatina. estão protestando contra a reforma dá previdência e a lei dá terceirização",0
blogdosakamoto,Terceirização e Reforma Trabalhista podem piorar situação da Previdência http:/blogdosakamoto.blogosfera.uol.com.br/2017/03/23/terceirizacao-e-reforma-trabalhista-podem-piorar-situacao-da-previdencia … via @blogdosakamoto,0
Leonardosni,Dilma : Trump ameaça a humanidade e o Brasil do gol... http:/www.topbuzz.com/articlei64678 87649624424969?gid=6467878670908621066&app_id=1116&c=tw&language=pt …,0
Ju_garccia,Dilma ? HAHAHAHAHAHAH,0
Zaga_Silos,Ministro do STJ rejeita recurso de Lula contra o juiz Sergio Moro - ÉPOCA | Expresso http://epoca.globo.com/politica/expresso/noticia/2017/09/ministro-do-stj-rejeita-recurso-de-lula-contra-o-juiz-sergio-moro.html?utm_source=twitter&utm_medium=social&utm_campaign=compartilharDesktop …,0
genario_azevedo,"A Carne Fraca da PF serviu também para encobrir as votações da Terceirizaçao , Previdência e Reforma Trabalhista. Ação do Diretor de Timing.",0
rovisacro,"A favor da terceirização e tmb da reforma da previdência ! Mas óbvio, de forma justa e igualitária para todos, principalmente na previdência .",1
eurenatamartins,"#Repost marques_jhow ・・・ Exclusivo:Foto do Aécio Neves na época do colégio @São Paulo,… https:/www.instagram.com/p/BURuAo9FJnq",0
MarcosLourenco7,Vamos invadir a venezuela e cai o preço da gasosa aqui Noblat e colocamos a Dilma no minist. de energia da Venezuela. Com certeza vai bombar,0
caranovanocongr,Vai feder para o lado do @LulapeloBrasil @gleisi @diamantarusso pic.twitter.com/bQIuSvAlXv,0
HaddadPro,#VazaTemer Bernie Sanders divulga nota de repúdio ao processo de impeachment de Dilma . http://glo.bo/2axugAg,0
_joseilzon,"Hoje é dia do PATO.... Parabéns aos paneleiros pelas reformas que o Brasil está conquistando: Terceirização , Reforma da Previdência ....",-1
pauloeduardo_sj,Terceirização e Reforma Trabalhista podem piorar situação da Previdência http://ln.is/uol.com.br/Y2M 0C …,0
vitimasBancoop,qual o problema do BOLSONARISMO? Bolsonaro não poder ser lula de farda pois ja deu exemplo que não usa grana de construtoras,-1
JOAQUIM_LEANDRO,E são esses babacas que elegem O Lula A Dilma e o Temer.,-1
cm4g4lh44s,Dodge? a Dilma pensa que é carro!,0
CorretorDino,"A REFORMA DA PREVIDÊNCIA , TRABALHISTA E A TERCEIRIZAÇÃO , SÃO PARA ENCOBRIR E NÃO MEXER NOS 400 BILHÕES SONEGADOS POR EMPRESÁRIOS AO ANO""",-1
jpacheco_adv,"Militares são ótimos! Comparem Castelo, Geisel e Figueiredo foram BEM MELHORES q FHC LULA E DILMA ! Só! https://twitter.com/mpedran/status/910740887466070021 …",-1
jj_jullian,#TerceirizaçãoNão Quem votar a favor vou fazer campanha contra nas próximas eleições. Reforma da previdência + terceirização = escravidão,-1
Dimifer,@bobjackk @diraholanda @Emanoel1953 Não descarta tbém terceirizar a Terceirizacão e aprimorar a Reforma da Previdência de Temer rsrsrs https://twitter.com/FatosNacionais/status/847427327134908417 …,-1
andersonpara10,Eu sou contra a reforma da Previdência . Eu sou contra a terceirização quero meus direitos. #queromeaposentar,-1
BorisBass,"Tudo de ruim vai passar pelo congresso e referendado por mishell. Congelamento, terceirização , reforma da previdência , tudo. Esperem o pior!",-1
TiaBiba49,"N O Brasil de Temer, ou d o Tite, seleção vence o Paraguai! Pronto, passou, agora volta o foco prá #terceirização , Reforma da Previdência ...",0
to_loka,"Qual a surpresa da mídia defende essa pec? Eles defendem ela,defendem a terceirizacao . Defendem a reforma da previdência",0
faculdadesocial,"“Café Legal”- “ Reforma da Previdência e Terceirização : Fim dos Direitos Trabalhistas?"";;;;860506451650936832""",-1
_INDAGAR,"A lei da terceirização ñ muda em nada a CLT,todos os direitos continuam iguais aos trabalhadores registrados e reforma não é acabar c/ nada!",0
dudavilanova,"Fiquem tranquilos servidores estaduais. A reforma da previdência não atinge vocês"" Mas a terceirização sim. ..""",-1
andressa_diass,* PEC dos gastos * Reforma do Ensino Médio * Reforma da Previdência * Terceirização MARANATA JESUS,-1
itsRaynniere,Fortaleza tem manifestação contra reforma da Previdência e terceirização http://ift.tt/2oiBwX7 #SomosTodosDilma #Raynniere #BuyRaynniere …,-1
Luciano56826385,A piada do dedinho do Lula foi demas #porchat,0
antoniogsfilho,Reforma da previdência e terceirização . É obra de Leão!,-1
asbduarte,Porque não tirou os dois? Dilma e Temer?,0
alvaromsantos1,"Eis a questão que empenho debate: AS DESGRAÇAS DO LULA E DA DILMA foram eleitas e reeleitas, VEJAM ONDE ESTAMOS HOJE...INEXPERIENTES E MAUS https://twitter.com/Acppprovesi/status/911239835385581568 …",-1
_gabrielsatf,eu não sei pq eu ainda me sujeito a ler os comentários no facebook sobre temas como lei da terceirização ou reforma da previdência,0
blogdidigalvao,Sintraf participa de evento em São Paulo para discutir ações contra reforma da Previdência e Terceirização - http://go.shr.lc/2ogqyh3,-1
IsmaelsoaresTw,"@RedeGlobo @GloboNews @MichelTemer A SEGUNDA TENTATIVA DA REDE GLOBO DE PUTARIA CONTRA O TEMER VAI FRACASSAR NOVAMENTE, LULA NA CADEIA JA.",-1
xkinglaurent,se você veio na minha casa falar mal do lula ou do naruto ou da TINA a gente vai brigar,1
lcrive,"Lula Dilma /PT COMETERAM crime Lesa Pátria, por quêMPFSTF blindaram tanto o LulaDilmaPT quanto querem incriminar Temer? #LulaDilmaNaCadeia",-1
Tadeuzito,"O aécio neves , aquele que levou R$ 2 milhões da JBS em 4 malas entregues a seu cunhado, o que gerou a prisão da... http://fb.me/NPk3kPo0",-1
eitagiovan4,Rio tem protesto contra reforma da Previdência e terceirização http://ift.tt/2oiG1AI,0
sarafergal,Pesquisadora diz que jovens não terão futuro no Brasil com terceirização e Reforma da Previdência http://fb.me/15BrBHqcX,-1
TurismoVansMG,Cidades têm protestos contra reforma da Previdência e terceirização http://dlvr.it/NmZF8k,0
midialivre4,@eduardonino @Gzgozzi @mariomagalhaes_ Brasil: curta a fan page do Blog da Dilma http:/www. facebook.com/BlogDilmaRousseff/ …pic.twitter.com900Owba4kM,0
JNELSONPIRES,"Mais um líder petista admite roubalheira no PT. Após Dilma , Gleisi Hoffmann, foi a vez de Eduardo Suplicy http://fb.me/xXJxCQq9",0
DAHORAWILSON,Ministro do STJ nega pedido de Lula contra Moro http://a.msn.com/01/pt-br/AAskn rb?ocid=st …,0
ErvaDaninhaRio,"Amanhã, sexta-feira, 31 de Março - Todos contra as reformas de Temer: contra Terceirização , Reforma da Previdência e a Reforma Trabalhista. pic.twitter.com/SvFHyAWmEq",-1
veracirelli,Tribunal nega a Okamotto anulação do processo que condenou Lula - ISTOÉ Independente http:/istoe.com.br/tribunal-nega-a-okamotto-anulacao-do-processo-que-condenou-lula#.WcWfv_ni1Gw.twitter …,0
SauloVerissimov,"Terceirização , reforma da previdência são afluentes do governo ilegítimo. O mal tá na raiz. #TerceirizaçãoNão #foratemer #foragilmarmendes",-1
frinb_oficial,"nada. absolutamente nada justifica mandar dinheiro para 'fora tendo hospital sem maca e escola sem livro no Brasil. Lula e Dilma lazarentos""",-1
CariocaDaGema6,Trabalhadores da Educação saem às ruas contra terceirização e reforma da Previdência - https:/goo.gl/0i07Si #PreparaGreveGeralpic.twitter.comhIDgTDA83s,-1
AnymoreVN,"Falar que é contra a Reforma da Previdência , Corte nos Gastos, Terceirização , é facil, quero ver fazer proposta pra resolver esses problemas",0
cleiton_ramos,Remédio para a sua amnésia sobre terceirização e reforma da previdência . http://fb.me/5J2atbYFc,0
Abravanel_W,Mas o Lula deu uma caída ai na pesquisa,0
VViolin,Léo Pinheiro promete detalhar pagamentos por palestras de Lula https:/www.oantagonista.com?p=63588,0
pedropjbrandao,"Superinformativo o Anticast sobre  reforma "" da Previdência e Terceirização . Ouçam. Spoiler: estaremos todos fudidos (menos o empresariado). https://twitter.com/AntiCast/status/847452443709284352 …""",-1
LyHood,"Reforma do ensino médio, reforma da previdência , terceirização . Todo dia Temer consegue um 7x1 diferente CONTRA NÓS. #NãoÀTerceirização",-1
zecarlosantos2,"O que terceirização , reforma da previdência e outros temas mundanos têm a ver com a crucificação de Jesus Cristo? Querem traçar paralelo? https://twitter.com/zecarlosantos2/status/853022825833271296 …",0
Magnator,"#podcast OBRIGATÓRIO. Ouça @AntiCast 281 –  Reforma da #Previdência e #Terceirização "" by #AntiCast https://player.fm/1kFnnz #nowplaying""",0
limpaBrasil88,Se fosse a ditadura do proletariado que Dilma e Cia queriam vc não estaria aqui fio. Veja a Venezuela e Cuba como é a repressão.,0
rafaraponga,"Alexandre de Moraes no STF, Aprovação da Terceirização Irrestrita, Reforma da Previdência avançando... 22/03/17 um dia triste para o Brasil",-1
aquinderrei,"Obama pode, fhc pode, Clinton pode, até o Oscar do basquete pode, mas só quando é o painho não pode!! Vira lobby, lavagem de $... Lula !",0
dianegll,"Aumento de impostos, Terceirização , Reforma da previdência , Carne estragada etc. Vamos que vamos, Brasil!",-1
ClaudiaBorin,"Meus professores dos anos 80 do PCdoB estavam todos no gabinete da presidenta""e de Lula , mandavam mais que Petistas.""",0
JardelGordiano,"Deveria ter pedido também para barrar a reforma da previdência , a terceirização ...",0
AndreMalhado,"O governo golpista e ilegitimo, vai compensar com a Reforma da Previdência e a terceirização irrestrita. AGUARDEM!",-1
sedufsm,"Saiba como foi o debate  Reforma da Previdência e Terceirização : os impactos na Educação”, ocorrido nesta terça, 25: http:/sedufsm.org.br/?secao=noticia s&id=4506 …pic.twitter.com157f9BVMIL""",0
lcrive,"Lula Dilma /PT são FORAS DA LEI, mau caráter assumidos,só idiotas,acéfalos acreditam nestes dinossauros da política que deveriam estar presoshttps://twitter.com/FerdinandoPerre/status910550191509577728 …",-1
NiltonIPires,"Tu é a favor da terceirização , reforma da previdência e reforma trabalhista? Se é contra a única alternativa é protestar. Ou apoia",0
ES_Informa,Vitória tem protesto contra a reforma da previdência e terceirização http://dlvr.it/NmXmGR,0
IpiminGFE,"Gostei de um vídeo @YouTube http:/youtu.be/HX2W3xyURZk?aF ábio Rabin - Cura Gay / Geddel Tesão, Lula , Temer Trump vs Kim",0
luiz_pim,"Terceirização , reforma da previdência , fim da CLT, congelamento de investimentos, tudo isto é pior que escravidão. #ForaTemer https://twitter.com/ConversaAfiada/status/845030279542661123 …",-1
Acordacidade,Centrais sindicais realizam protesto contra a Reforma da Previdência e Terceirização http://bit.ly/2opGezh,0
CSobania,Complicado! Reforma trabalhista vai alterar a lei da terceirização sancionada há uma semana http:/ln.is/gazetadopovo.com.brMi7qY …,0
CacoBrasil2,"Globo: Pesquisa: @AecioNeves é o eventual candidato com maior índice de quem não votaria nele 'de jeito nenhum': 69,5%. AÍ TEM ! pic.twitter.com/ZCEhVLOrFs",-1
fatoamazonico,Placar da terceirização mostra que governo terá dificuldade para aprovar reforma da Previdência . - Mais aqui https:/goo.gl/X87EbLpic.twitter.come1Q1KYIPb8,0
AlessaCastro2,Ministro descarta usar reforma trabalhista para mudar lei da terceirização http://dlvr.it/Nr1kG1,0
ClaudiaBorin,"Retweeted Implicante ( @implicante_org ): Via BNDES, os governos Lula e Dilma financiaram mais de R$ 10 bilhões em... http://fb.me/tT4CY5OS",0
ByndCaronas,"Amanhã haverá uma grande greve contra a Reforma da Previdência , terceirização e privatização do trabalho. É... http://fb.me/1WbLKZTyy",-1
joelmdecarvalho,Fortaleza tem manifestação contra reforma da Previdência e terceirização #G1 http://ln.is/g1.globo.com/ceara/n/xQhh5 …,0
